id,imbd_id,title,overview,production_companies,release_date,budget,revenue,runtime,language,genres,status
1267,tt0396555,Meet the Robinsons,"In this animated adventure, brilliant preteen inventor Lewis creates a memory scanner to retrieve his earliest recollections and find out why his mother gave him up for adoption. But when the villainous Bowler Hat Guy steals the machine, Lewis is ready to give up on his quest until the mysterious Wilbur Robinson shows up on the scene, whisking Lewis to the future to find the scanner and his mom.","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",2007-03-23,150000000,169332978,95,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Released
1268,tt0453451,Mr. Bean's Holiday,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.","[{""name"": ""Tiger Aspect Productions"", ""id"": 686}, {""name"": ""Working Title Films"", ""id"": 10163}]",2007-03-22,25000000,229736344,90,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",Released
1269,tt0446009,The Vexxer,Scotland Yard investigators have to prevent the murder of Victoria Dickman when her name is found on a death list.,"[{""name"": ""GFP Medienfonds"", ""id"": 198}]",2007-03-10,0,0,98,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Released
1271,tt0416449,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","[{""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",2006-12-09,65000000,422610419,117,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}]",Released
1272,tt0448134,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.","[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]",2007-04-05,50000000,32017803,107,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1273,tt0453556,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.","[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Imagi Animation Studios"", ""id"": 3463}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Mirage Studios"", ""id"": 30900}, {""name"": ""Imagi Production"", ""id"": 70995}]",2007-03-23,34000000,95608995,90,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Released
1277,tt0155722,Gloomy Sunday,"Budapest in the thirties. The restaurant owner Laszlo hires the pianist András to play in his restaurant. Both men fall in love with the beautiful waitress Ilona who inspires András to his only composition. His song of Gloomy Sunday is, at first, loved and then feared, for its melancholic melody triggers off a chain of suicides. The fragile balance of the erotic ménage à trois is sent off kilter when the German Hans goes and falls in love with Ilona as well.","[{""name"": ""Studio Hamburg Filmproduktion"", ""id"": 680}, {""name"": ""Dom Film GmbH"", ""id"": 681}]",1999-10-21,0,585604,112,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Released
1278,tt0309987,The Dreamers,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,"[{""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""Recorded Picture Company (RPC)"", ""id"": 11561}, {""name"": ""Fiction Films"", ""id"": 20783}]",2003-09-01,15000000,15121165,115,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1279,tt0397619,Samaritan Girl,"Yeo-jin and Jae-yeong are two teenage girls who are trying to earn money for a trip to Europe. To reach this end, Jae-yeong is prostituting herself while Yeo-jin acts as her pimp, setting her up with the clients and staying on guard for the police. Things take a turn for the worse when Yeo-jin gets distracted from her duty and the police raid the motel where Jae-yeong is meeting with a client. To avoid getting caught, Jae-yeong jumps out of a window, fatally injuring herself.","[{""name"": ""Kim Ki-Duk Film"", ""id"": 684}]",2004-02-10,1000000,0,95,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1280,tt0423866,3-Iron,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...","[{""name"": ""Kim Ki-Duk Film"", ""id"": 684}, {""name"": ""Cineclick Asia"", ""id"": 685}]",2004-10-15,0,0,88,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",Released
1281,tt0118689,Bean,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").","[{""name"": ""Tiger Aspect Productions"", ""id"": 686}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]",1997-07-03,18000000,251212670,85,,"[{""id"": 35, ""name"": ""Comedy""}]",Released
1282,tt0275309,Dogtown and Z-Boys,Dogtown and Z-Boys follows the evolution of skateboarding from the 60's and into the late 70's as skateboarding's california beach boy image is transformed into a low-riding surf oriented style.,"[{""name"": ""Agi Orsi Productions"", ""id"": 794}, {""name"": ""Vans Off the Wall"", ""id"": 795}]",2001-01-18,0,0,91,,"[{""id"": 99, ""name"": ""Documentary""}]",Released
1283,tt0120868,"Torrente, the Dumb Arm of the Law","Torrente, The Stupid Arm of The Law by Santiago Segura stars Javier Cámara as a corrupt, poor, delusional, sexist, egocentric, drunk and right-winged Madrid cop named Torrente. This over the top comedy shows Torrente on his search for heroin drug dealers and the outrageous characters he passes on his way. A cult film and one of the funniest Spanish films was the most successful box-office film.","[{""name"": ""CARTEL S.A."", ""id"": 1026}, {""name"": ""Rocabruno S.A."", ""id"": 1027}]",1998-03-13,0,0,97,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Released
1284,tt0257231,Torrente 2: Mission in Marbella,For this second film in the cult comedy series Torrente takes our fat police officer from Madrid to Marbella in Spain to investigate a villain’s plot to destroy the city with a missile. This James Bond style slapstick comedy became the most successful box-office film in Spanish film history beating out only the first Torrente film.,"[{""name"": ""Lolafilms"", ""id"": 6861}, {""name"": ""Amiguetes Entertainment"", ""id"": 7864}]",2001-03-30,0,0,99,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Released
1285,tt0444505,Torrente 3 The Protector,"A popular and beautiful politician plans to expose the evil-doings of a multinational corporation. Hoping to silence her, the corporation's top executives decide to hire the most incompetent detective they can find to act as her bodyguard.","[{""name"": ""Amiguetes Entertainment S.L."", ""id"": 1024}]",2005-09-30,0,0,91,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Released
1294,tt0461694,Four Minutes,"Jenny is young. Her life is over. She killed someone. And she would do it again. When an 80-year-old piano teacher discovers the girl’s secret, her brutality and her dreams, she decides to transform her pupil into the musical wunderkind she once was.","[{""name"": ""Bayerischer Rundfunk (BR)"", ""id"": 7333}, {""name"": ""Südwestfunk (SWF)"", ""id"": 14794}, {""name"": ""Kordes & Kordes Film GmbH"", ""id"": 73852}]",2006-06-23,1400000,0,112,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",Released
1358,tt0103882,A Brief History of Time,"A documentary film based on the life of scientist Steven Hawking. The film explores the intimate life of Steven Hawking through him, his friends and his family, as he goes through school, is diagnosed with a degenerative disease, and discovers revolutionary theories about time, black holes, and the origin of the universe. A visually interesting and at times funny film about a extraordinary life.","[{""name"": ""Anglia Television"", ""id"": 1391}, {""name"": ""National Broadcasting Company"", ""id"": 1392}, {""name"": ""Tokyo Broadcasting System (TBS)"", ""id"": 1393}]",1991-10-01,0,0,80,,"[{""id"": 99, ""name"": ""Documentary""}]",Released
1359,tt0144084,American Psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.","[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Edward R. Pressman Film"", ""id"": 6455}, {""name"": ""Muse Productions"", ""id"": 15231}]",2000-04-13,7000000,34266564,102,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",Released
1360,tt0120679,Frida,"Frida chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Ventanarosa Productions"", ""id"": 689}, {""name"": ""Handprint Entertainment"", ""id"": 690}]",2002-08-29,12000000,56298474,123,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1361,tt0079802,The Return of the King,Two Hobbits struggle to destroy the Ring in Mount Doom while their friends desperately fight evil Lord Sauron's forces in a final battle.,"[{""name"": ""Rankin/Bass Productions"", ""id"": 688}]",1980-05-11,0,0,98,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Released
1362,tt0077687,The Hobbit,"Bilbo Baggins the Hobbit was just minding his own business, when his occasional visitor Gandalf the Wizard drops in one night. One by one, a whole group of dwarves drop in, and before he knows it, Bilbo has joined their quest to reclaim their kingdom, taken from them by the evil dragon Smaug. The only problem is that Gandalf has told the dwarves that Bilbo is an expert burglar, but he isn't...","[{""name"": ""Rankin/Bass Productions"", ""id"": 688}]",1977-11-27,3000000,0,77,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Released
1363,tt0120699,The Hi-Lo Country,"An intimate story of the enduring bond of friendship between two hard-living men, set against a sweeping backdrop: the American West, post-World War II, in its twilight. Pete and Big Boy are masters of the prairie, but ultimately face trickier terrain: the human heart.","[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""Cappa Productions"", ""id"": 691}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]",1998-12-30,0,0,114,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1364,tt0254455,Sex and Lucia,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.","[{""name"": ""Alicia Produce S L"", ""id"": 693}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Televisión Española TVE"", ""id"": 6780}, {""name"": ""Canal+ España"", ""id"": 9335}, {""name"": ""Sociedad General de Cine (SOGECINE) S.A."", ""id"": 11954}, {""name"": ""Sogepaq"", ""id"": 11955}]",2001-08-24,0,2628241,128,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1365,tt0285742,Monster's Ball,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.","[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lee Daniels Entertainment"", ""id"": 695}]",2001-11-11,4000000,44909486,111,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
